,License,Inspection_ID,seriousCount,minorCount,Facility_Type,pastFail,pastCritical,pastSerious,pastMinor,timeSinceLast,firstRecord,ageAtInspection,consumption_on_premises_incidental_activity,tobacco_retail_over_counter,package_goods,limited_business_license,outdoor_patio,public_place_of_amusement,childrens_services_facility_license,tavern,regulated_business_license,filling_station,caterers_liquor_license,mobile_food_license,heat_burglary,heat_garbage,heat_sanitation,Inspector_Assigned,precipIntensity,temperatureMax,windSpeed,humidity,criticalFound,last_check
95,1462,1387291,0,2,Restaurant,0,0,2,5,13.0,0,7.07123287671233,0,0,0,0,0,0,0,0,0,0,0,0,23.7926416143041,22.0342692942385,65.7910564003569,green,0.0012333333333333,23.5833333333333,9.63666666666667,0.683333333333333,0,0.0
96,1462,1497369,0,5,Restaurant,0,0,0,2,9.0,0,7.87671232876712,0,0,0,0,1,1,0,1,0,0,0,0,27.983547787098,15.6033617056158,56.598119852958,blue,0.0,74.6433333333333,3.29,0.763333333333333,0,0.0
97,1470,1236024,0,4,Restaurant,0,0,0,0,10.4,1,7.64383561643836,0,0,0,0,0,0,0,0,0,0,0,0,20.2036542023342,23.4278626500831,8.88616822197434,green,0.0121,73.7866666666667,6.52333333333333,0.793333333333333,0,0.14215476699444207
98,1491,1096226,0,2,Restaurant,0,0,0,0,10.4,1,5.36712328767123,0,1,0,1,0,0,0,1,0,0,0,0,10.6848956282146,0.0573653110816153,16.7276697530991,green,9e-05,64.2466666666667,15.1866666666667,0.606666666666667,0,0.14215476699444207
99,1491,1114812,1,9,Restaurant,0,0,0,2,13.0,0,6.47671232876712,0,0,0,0,0,0,0,0,0,0,0,0,28.3731828052726,1.52271534723292,14.1543473983945,orange,9.66666666666667e-05,60.87,8.77333333333333,0.556666666666667,1,0.0
100,1525,517712,0,3,Restaurant,0,0,0,0,10.4,1,5.94520547945205,0,0,0,0,0,0,0,0,0,0,0,0,37.2739077722935,10.3751716245272,26.2841614385055,blue,0.0021833333333333,38.8266666666667,11.4766666666667,0.79,0,0.14215476699444207
101,1525,1096319,0,3,Restaurant,0,0,0,3,3.0,0,6.25479452054795,0,0,0,0,0,0,0,0,0,0,0,0,45.7062040743099,6.31094532624143,36.4548018708121,green,0.0003833333333333,72.9466666666667,10.1433333333333,0.43,0,0.0
102,1525,1322319,0,3,Restaurant,0,0,0,3,7.0,0,6.8986301369863,1,0,0,0,1,0,0,0,0,0,0,0,35.5340859427151,10.5518713891894,28.9725911540573,green,0.0002833333333333,37.0766666666667,12.7133333333333,0.743333333333333,0,0.0
103,1525,1441513,0,4,Restaurant,0,0,0,6,21.0,0,8.68493150684932,1,0,0,0,1,0,0,0,0,0,0,0,39.6809758146047,9.3789670438701,69.3312096668534,yellow,0.0002666666666666,55.9633333333333,8.93,0.743333333333333,0,0.0
104,1529,1194232,0,5,Restaurant,0,0,0,0,10.4,1,6.15890410958904,0,0,0,0,0,0,0,0,0,0,0,0,28.1074045960414,14.1210003669637,2.67686902470613,brown,0.0,49.44,10.3266666666667,0.473333333333333,0,0.14215476699444207
105,1529,1360761,0,5,Restaurant,0,0,0,5,17.0,0,7.56712328767123,1,1,1,0,0,0,0,0,0,0,0,0,10.4755717895406,32.7077568484557,19.1890803444108,orange,4.66666666666667e-05,82.71,9.36666666666667,0.646666666666667,0,0.0
106,1542,673256,1,9,Restaurant,0,0,0,0,10.4,1,5.41095890410959,1,0,0,0,0,0,0,0,0,0,0,0,18.2709652838706,10.2209264749448,4.60300648789035,orange,4.66666666666667e-05,47.3333333333333,8.47333333333333,0.683333333333333,0,0.14215476699444207
107,1542,1401703,0,5,Restaurant,1,0,1,9,26.0,0,7.55890410958904,1,0,0,0,0,0,0,0,0,0,0,0,12.3672748846811,11.5561469931699,58.3189375963169,yellow,0.0004333333333333,21.3633333333333,6.53333333333333,0.623333333333333,0,0.0
108,1553,1150410,0,3,Restaurant,0,0,0,0,10.4,1,5.78904109589041,0,0,0,0,0,0,0,0,0,0,0,0,5.1653129507447,12.0845090931713,3.31907550423038,brown,9e-05,88.4433333333333,12.93,0.473333333333333,0,0.14215476699444207
109,1553,1151083,0,2,Restaurant,0,0,0,3,7.0,0,6.41917808219178,1,0,0,0,0,0,0,0,0,0,0,0,10.1362244243004,30.3837942477532,6.91932426386824,brown,0.00521,45.8733333333333,12.5466666666667,0.806666666666667,0,0.0
110,1553,1395721,0,1,Restaurant,0,0,0,2,12.0,0,7.44657534246575,0,0,0,0,0,0,0,0,0,0,0,0,3.81610871278638,9.602386784388,1.59559497236455,orange,0.0002,15.1166666666667,12.4266666666667,0.633333333333333,0,0.0
111,1553,1497643,0,2,Restaurant,0,0,0,1,8.0,0,8.15068493150685,1,0,0,0,0,0,0,0,0,0,0,0,8.72084397218341,15.6997390625998,8.08569024015977,orange,0.0001666666666666,60.2933333333333,10.4133333333333,0.623333333333333,0,0.0
112,1567,1166382,0,4,Grocery_Store,0,0,0,0,10.4,1,7.53424657534247,0,0,0,0,0,0,0,0,0,0,0,0,13.7112999732831,20.8144773415496,61.0929467846917,yellow,0.0,89.76,10.84,0.593333333333333,0,0.14215476699444207
113,1567,1496308,0,4,Grocery_Store,0,0,0,4,12.0,0,8.55342465753425,0,1,1,0,0,0,0,0,0,0,0,0,9.88476686176861,47.8912167978606,44.1917982815606,green,0.0015,81.1366666666667,6.73666666666667,0.696666666666667,0,0.0
114,1574,1353608,0,2,Restaurant,0,0,0,0,10.4,1,6.90684931506849,0,0,0,0,0,1,0,0,0,0,0,0,12.9690433255671,11.9331902678061,21.7324133279245,yellow,0.0044033333333333,82.8266666666667,9.63333333333333,0.733333333333333,0,0.14215476699444207
115,1578,1381211,0,2,Restaurant,0,0,0,0,10.4,1,7.68493150684932,0,0,0,0,0,0,0,0,0,0,0,0,33.9737062143833,13.4411797792161,62.7653153859129,green,0.0006333333333333,57.6533333333333,9.68333333333333,0.646666666666667,0,0.14215476699444207
116,1588,1290208,0,4,Restaurant,0,0,0,0,10.4,1,6.59178082191781,0,1,1,0,0,0,0,0,0,0,0,0,5.14413930747201,13.2451100112431,14.179454677251,orange,0.0025033333333333,75.65,6.99333333333333,0.566666666666667,0,0.14215476699444207
117,1599,598522,0,4,Restaurant,0,0,0,0,10.4,1,5.82739726027397,1,0,0,0,0,0,0,0,0,0,0,0,18.8042328990109,33.1839959172932,12.8968733648324,brown,0.0007466666666666,44.6166666666667,9.68333333333333,0.65,0,0.14215476699444207
118,1599,1229284,0,4,Restaurant,0,0,0,4,5.0,0,6.29041095890411,0,0,0,0,0,0,0,0,0,0,0,0,10.3540051845377,17.4116195064209,7.02007304615386,green,0.001,80.42,13.1,0.463333333333333,0,0.0
119,1599,1335761,0,5,Restaurant,0,0,0,4,11.0,0,7.27123287671233,1,0,0,0,0,0,0,0,0,0,0,0,16.6884393492191,30.1455975223412,28.3253198093593,yellow,0.0129533333333333,68.6366666666667,14.3166666666667,0.75,0,0.0
120,1650,1199073,0,5,Restaurant,0,0,0,0,10.4,1,7.32602739726027,0,0,0,0,0,0,0,0,0,0,0,0,40.7613926768536,16.7652897203191,33.349883020114,blue,4.66666666666667e-05,86.4733333333333,10.2133333333333,0.68,0,0.14215476699444207
121,1655,1106224,1,4,Restaurant,0,0,0,0,10.4,1,5.69315068493151,1,0,0,0,0,0,0,0,0,0,0,0,53.4214357334336,7.41459398723737,40.543812165786,purple,0.0,49.7033333333333,13.8233333333333,0.493333333333333,1,0.14215476699444207
122,1655,1335806,0,5,Restaurant,1,1,1,4,13.0,0,6.78904109589041,1,0,0,0,0,0,0,0,0,0,0,0,30.9101617547672,3.08829938764663,13.4034906562107,blue,0.0076133333333333,68.18,9.42,0.763333333333333,1,1.0
123,1655,1401859,0,2,Restaurant,0,1,0,5,9.0,0,7.57260273972603,1,0,0,0,0,0,0,0,0,0,0,0,24.2102611105938,2.76549814022341,1.50493029321076,blue,6.66666666666667e-05,44.4366666666667,13.3366666666667,0.703333333333333,0,1.0
124,1673,569774,0,4,Restaurant,0,0,0,0,10.4,1,5.5972602739726,1,0,0,0,0,0,0,0,0,0,0,0,10.4441980461121,0.0072233905036888,19.786340026586,green,0.00033,37.68,9.14,0.743333333333333,0,0.14215476699444207
125,1673,1199323,1,7,Restaurant,0,0,0,4,26.0,0,7.73698630136986,1,0,0,0,0,0,0,0,0,0,0,0,15.9104014156012,0.001823455103986,6.20741024384206,blue,0.0013,20.16,10.69,0.72,1,0.0
126,1693,1321987,0,9,Grocery_Store,0,0,0,0,10.4,1,6.77534246575342,0,0,1,0,0,0,0,0,0,0,0,0,24.2717664281191,40.518867392669,39.1896677284056,green,0.0018966666666666,35.9966666666667,17.5233333333333,0.64,0,0.14215476699444207
127,1698,1322057,0,3,Other,0,0,0,0,10.4,1,6.78904109589041,0,0,0,0,0,0,0,0,0,0,0,0,27.1883821083703,35.1520021240812,22.4040066345832,green,0.0001866666666666,35.1,8.44,0.69,0,0.14215476699444207
128,1700,1285858,0,7,Other,0,0,0,0,10.4,1,6.42191780821918,0,0,0,0,0,0,0,0,0,0,0,0,34.7352880633573,36.0261703265386,47.3862263506294,green,0.0095133333333333,64.5533333333333,14.4066666666667,0.716666666666667,0,0.14215476699444207
129,1726,598495,0,4,Restaurant,0,0,0,0,10.4,1,5.79178082191781,1,1,0,0,0,0,0,0,0,0,0,0,16.7809694267971,14.5755453963009,19.8007629631583,brown,0.0,42.0866666666667,16.98,0.65,0,0.14215476699444207
130,1726,1151445,0,5,Restaurant,0,0,0,4,19.0,0,7.41917808219178,1,1,0,0,0,0,0,0,0,0,0,0,12.0107930653706,24.642587040068,15.2352059852948,brown,0.0007033333333333,85.0566666666667,7.15333333333333,0.683333333333333,0,0.0
131,1732,614631,0,4,Restaurant,0,0,0,0,10.4,1,5.53972602739726,1,0,0,0,0,0,0,0,0,0,0,0,6.33793060339849,0.0005964653974802,53.8846822338657,green,0.0096833333333333,54.0566666666667,15.3566666666667,0.796666666666667,0,0.14215476699444207
132,1732,1114508,0,9,Restaurant,0,0,0,4,10.0,0,6.42739726027397,0,0,0,0,0,0,0,0,0,0,0,0,14.270688119321,1.32984379021189,13.5531918867298,orange,0.0053733333333333,65.02,13.6633333333333,0.716666666666667,0,0.0
133,1732,1114991,0,7,Restaurant,0,0,0,9,10.0,0,7.28767123287671,1,0,0,0,0,0,0,0,0,0,0,0,6.09386356017991,2.94156462749811e-05,10.937871797302,orange,0.0,85.7466666666667,9.27333333333333,0.583333333333333,1,0.0
134,1750,1321489,1,4,Restaurant,0,0,0,0,10.4,1,6.93698630136986,0,0,0,0,0,0,0,0,0,0,0,0,7.81385107726184,23.2524273239296,11.7507590431648,yellow,0.0,30.2666666666667,16.44,0.516666666666667,0,0.14215476699444207
135,1750,1343237,1,4,Restaurant,0,0,1,4,3.0,0,7.19178082191781,1,0,0,0,0,0,0,0,0,0,0,0,9.36994350063289,32.025025652939,56.1676069978097,green,0.0069933333333333,56.1966666666667,11.09,0.616666666666667,0,0.0
136,1753,598541,0,3,Restaurant,0,0,0,0,10.4,1,5.85205479452055,0,0,0,0,0,0,0,0,0,0,0,0,21.6460657854978,36.1251844840124,32.7797893912879,brown,0.0005066666666666,40.15,9.12333333333333,0.83,0,0.14215476699444207
137,1753,1321326,1,6,Restaurant,0,0,0,3,12.0,0,6.91506849315068,1,0,0,0,0,0,0,0,0,0,0,0,6.38130689484909,20.7784442100328,16.2309824399463,yellow,0.00521,45.8733333333333,12.5466666666667,0.806666666666667,0,0.0
138,1766,670674,0,9,Restaurant,0,0,0,0,10.4,1,6.01643835616438,1,0,0,0,1,1,0,0,0,0,0,0,4.58503156483496,2.71089109061654,22.909180539891,blue,0.0,38.7533333333333,9.76666666666667,0.63,1,0.14215476699444207
139,1766,1327058,2,3,Restaurant,0,2,0,9,14.0,0,7.17260273972603,0,0,0,0,0,0,0,0,0,0,0,0,9.04679391444657,16.9352956264102,27.3263026555766,blue,0.01416,54.95,12.6566666666667,0.723333333333333,0,1.0
140,1766,1395817,1,4,Restaurant,1,0,2,3,9.0,0,7.95616438356164,0,0,0,0,0,0,0,0,0,0,0,0,8.80526704626178,54.9161894104628,37.1443541571161,green,0.0398,14.09,13.28,0.62,0,0.0
141,1766,1501402,0,5,Restaurant,0,0,1,4,9.0,0,8.70958904109589,1,0,0,0,1,1,0,0,0,0,0,0,5.75106953924703,25.1796261341036,35.8776707455775,green,0.0010666666666666,54.7633333333333,9.25666666666667,0.703333333333333,0,0.0
142,1773,1150839,0,4,Grocery_Store,0,0,0,0,10.4,1,6.17260273972603,0,1,1,1,0,0,0,0,0,0,0,0,59.25913507308,47.2507801944745,46.9433474681331,brown,0.0088266666666666,65.01,13.8133333333333,0.753333333333333,0,0.14215476699444207
143,1791,1286157,0,6,Restaurant,0,0,0,0,10.4,1,6.45205479452055,1,0,0,0,0,0,0,0,0,0,0,1,31.2016509587868,23.9589135136743,31.6654779982201,purple,0.0049033333333333,74.23,11.7866666666667,0.78,0,0.14215476699444207
144,1791,1092600,2,2,Restaurant,0,0,0,6,10.0,0,7.32602739726027,1,0,0,0,0,0,0,0,0,0,0,0,23.2822576805438,21.3368158512333,47.6732271932335,yellow,4.66666666666667e-05,86.4733333333333,10.2133333333333,0.68,0,0.0
145,1794,509411,0,2,Restaurant,0,0,0,0,10.4,1,5.73150684931507,0,0,0,0,0,0,0,0,0,0,0,0,17.1498891997681,15.2636303590754,14.4753984308055,orange,0.0135666666666667,55.79,11.6766666666667,0.773333333333333,0,0.14215476699444207
146,1794,1227341,0,6,Restaurant,0,0,0,2,6.0,0,6.29041095890411,0,0,0,0,0,0,0,0,0,0,0,0,10.7435891844646,17.1682853018724,12.1223583143994,orange,0.001,80.42,13.1,0.463333333333333,0,0.0
147,1794,1354088,0,3,Restaurant,0,0,0,6,14.0,0,7.47397260273973,0,0,0,0,0,0,0,0,0,0,0,0,4.82400740441451,8.62573266883801,4.47040219751308,orange,0.00047,73.0966666666667,8.58,0.646666666666667,0,0.0
148,1797,1418524,0,3,Grocery_Store,0,0,0,0,10.4,1,8.59178082191781,0,1,1,0,0,0,0,0,0,0,0,0,19.1750069084962,19.2384655650005,11.8468210837121,yellow,6.66666666666667e-05,63.57,3.25666666666667,0.723333333333333,0,0.14215476699444207
149,1800,1227423,0,5,Restaurant,0,0,0,0,10.4,1,5.61917808219178,1,0,0,0,0,0,0,0,0,0,0,0,19.3069518932562,14.2647177719892,15.6806093363116,orange,0.0004566666666666,79.52,12.2766666666667,0.486666666666667,0,0.14215476699444207
150,1806,1174614,0,4,Restaurant,0,0,0,0,10.4,1,7.44931506849315,0,0,0,0,0,0,0,0,0,0,0,0,24.726822920405,0.122322474749981,11.3602491151065,yellow,0.0001666666666666,42.6766666666667,8.84666666666667,0.67,0,0.14215476699444207
151,1838,1271389,0,5,Restaurant,0,0,0,0,10.4,1,6.64931506849315,0,0,0,0,0,0,0,0,0,0,0,0,7.54101337313646,9.15593147382059,1.14709568791449,brown,0.0,52.9966666666667,11.04,0.483333333333333,0,0.14215476699444207
152,1838,1353478,0,4,Restaurant,0,0,0,5,8.0,0,7.38082191780822,1,0,0,0,0,0,0,0,0,0,0,0,1.90863887677886,4.64884437822635,7.38216968595909,orange,0.0,67.91,13.8233333333333,0.63,0,0.0
153,1858,1106219,1,4,Grocery_Store,0,0,0,0,10.4,1,5.68219178082192,0,1,1,1,0,0,0,0,0,0,0,0,28.8260336421327,6.18443198941244,22.4517565832986,purple,0.0004133333333333,63.27,10.55,0.626666666666667,0,0.14215476699444207
154,1865,521938,0,5,Grocery_Store,0,0,0,0,10.4,1,5.07945205479452,0,0,0,0,0,0,0,0,0,0,0,0,26.8227777571064,12.6607527463208,20.0141732593878,blue,0.0007466666666666,44.6166666666667,9.68333333333333,0.65,1,0.14215476699444207
155,1865,1098796,0,8,Grocery_Store,0,2,0,5,13.0,0,6.15616438356164,0,0,1,1,0,0,0,0,0,0,0,0,28.5535227681225,16.0780008779837,28.945528353914,blue,9.66666666666667e-05,42.9666666666667,14.0133333333333,0.653333333333333,0,1.0
156,1865,1399237,0,7,Grocery_Store,0,0,0,8,12.0,0,7.2027397260274,0,0,1,0,0,0,0,0,0,0,0,0,43.0505032187417,15.1321481273731,20.7222612564062,green,0.0398333333333333,29.71,16.3233333333333,0.63,0,0.0
157,1869,1229747,2,7,Restaurant,0,0,0,0,10.4,1,5.5972602739726,1,0,0,0,0,0,0,0,0,0,0,0,7.11459343977813,17.4572812926214,6.60688846923851,orange,0.0063233333333333,87.91,14.49,0.566666666666667,0,0.14215476699444207
158,1872,1229763,0,7,Restaurant,0,0,0,0,10.4,1,5.5972602739726,0,0,0,0,0,0,0,0,0,0,0,0,6.99622462983655,17.0574615616975,6.75452989745159,orange,0.0063233333333333,87.91,14.49,0.566666666666667,0,0.14215476699444207
159,1872,1307230,0,7,Restaurant,0,0,0,7,8.0,0,6.27123287671233,0,0,0,0,0,0,0,0,0,0,0,0,5.88213215545363,40.9811207190518,14.2274868277768,brown,0.0018966666666666,35.9966666666667,17.5233333333333,0.64,0,0.0
160,1876,539580,0,5,Grocery_Store,0,0,0,0,10.4,1,5.34794520547945,0,0,0,0,0,0,0,0,0,0,0,0,14.8437798379185,20.3500355971781,24.993667855617,green,0.00033,43.2266666666667,10.7166666666667,0.75,0,0.14215476699444207
161,1876,1271338,0,5,Grocery_Store,0,0,0,5,8.0,0,6.04109589041096,0,0,0,0,0,0,0,0,0,0,0,0,19.3837357404975,29.3652303842526,20.0751368710566,brown,0.0153066666666667,79.7166666666667,6.84666666666667,0.69,0,0.0
162,1876,1166284,0,1,Grocery_Store,0,0,0,5,7.0,0,6.69041095890411,0,0,1,0,0,0,0,0,0,0,0,0,33.1480979719999,20.8790067943173,54.7473172719312,yellow,0.0010666666666666,53.61,11.0866666666667,0.473333333333333,0,0.0
163,1879,1326854,0,2,Grocery_Store,0,0,0,0,10.4,1,7.14794520547945,0,1,1,0,0,0,0,0,0,0,0,0,8.6595050461563,4.76683924925912,32.6055779737007,green,0.0062033333333333,62.8666666666667,15.47,0.616666666666667,0,0.14215476699444207
164,1918,1114299,0,1,Restaurant,0,0,0,0,10.4,1,5.53972602739726,1,1,0,0,0,0,0,0,0,0,0,0,23.4049804367081,0.0121222497976986,8.21265787508804,orange,0.00018,89.1366666666667,13.43,0.426666666666667,0,0.14215476699444207
165,1918,1345392,0,1,Restaurant,0,0,0,1,13.0,0,6.67397260273973,0,0,0,0,0,0,0,0,0,0,0,0,14.2847751936935,0.128226173448744,6.32766756361527,yellow,0.0007033333333333,87.35,6.46666666666667,0.67,0,0.0
166,1918,1345732,0,1,Restaurant,0,0,0,1,4.0,0,7.07123287671233,0,0,0,0,0,0,0,0,0,0,0,0,8.66917031553835,1.95965348219403,9.03186768421186,yellow,0.0012333333333333,23.5833333333333,9.63666666666667,0.683333333333333,0,0.0
167,1922,1114301,0,5,Restaurant,0,0,0,0,10.4,1,5.53972602739726,1,0,0,0,0,0,0,0,0,0,0,0,23.4049804367081,0.0121222497976986,8.21265787508804,orange,0.00018,89.1366666666667,13.43,0.426666666666667,0,0.14215476699444207
168,1922,1345390,0,2,Restaurant,0,0,0,5,13.0,0,6.67397260273973,0,0,0,0,0,0,0,0,0,0,0,0,14.2847751936935,0.128226173448744,6.32766756361527,yellow,0.0007033333333333,87.35,6.46666666666667,0.67,0,0.0
169,1925,1114297,0,0,Restaurant,0,0,0,0,10.4,1,5.53972602739726,1,0,0,0,1,0,0,0,0,0,0,0,23.4049804367081,0.0121222497976986,8.21265787508804,orange,0.00018,89.1366666666667,13.43,0.426666666666667,0,0.14215476699444207
170,1925,1110352,0,0,Restaurant,0,0,0,0,13.0,0,6.67397260273973,0,0,0,0,0,0,0,0,0,0,0,0,14.2847751936935,0.128226173448744,6.32766756361527,purple,0.0007033333333333,87.35,6.46666666666667,0.67,0,0.0
171,1925,1345763,0,0,Restaurant,0,0,0,0,5.0,0,7.0986301369863,0,0,0,0,0,0,0,0,0,0,0,0,10.6204213330707,2.11490569390338,7.7028812902827,yellow,0.0006,35.9033333333333,9.1,0.736666666666667,0,0.0
172,1928,1114303,0,1,Restaurant,0,0,0,0,10.4,1,5.53972602739726,0,0,0,0,0,0,0,0,0,0,0,0,23.4049804367081,0.0121222497976986,8.21265787508804,orange,0.00018,89.1366666666667,13.43,0.426666666666667,0,0.14215476699444207
173,1928,1345388,1,1,Restaurant,0,0,0,1,13.0,0,6.67123287671233,0,0,0,0,0,0,0,0,0,0,0,0,14.2815937292851,0.12885728405116,6.36623791486337,yellow,0.0007033333333333,85.0566666666667,7.15333333333333,0.683333333333333,0,0.0
174,1928,1345762,0,2,Restaurant,1,0,1,1,5.0,0,7.0986301369863,0,0,0,0,0,0,0,0,0,0,0,0,10.6204213330707,2.11490569390338,7.7028812902827,yellow,0.0006,35.9033333333333,9.1,0.736666666666667,0,0.0
175,1929,1114296,0,2,Restaurant,0,0,0,0,10.4,1,5.53972602739726,0,0,0,0,0,0,0,0,0,0,1,0,23.4049804367081,0.0121222497976986,8.21265787508804,orange,0.00018,89.1366666666667,13.43,0.426666666666667,0,0.14215476699444207
176,1929,1110350,1,1,Restaurant,0,0,0,2,13.0,0,6.67123287671233,0,0,0,0,0,0,0,0,0,0,0,0,14.2815937292851,0.12885728405116,6.36623791486337,purple,0.0007033333333333,85.0566666666667,7.15333333333333,0.683333333333333,0,0.0
177,1932,531598,1,5,Other,0,0,0,0,10.4,1,4.88493150684932,0,0,0,0,0,0,0,0,0,0,0,0,14.5780381083959,7.16876083480116,6.67658304533933,green,0.0003633333333333,59.8666666666667,9.74666666666667,0.666666666666667,0,0.14215476699444207
178,1932,1158310,0,5,Other,1,0,1,5,7.0,0,5.47671232876712,0,0,0,0,0,0,0,0,0,0,0,0,10.076765310379,8.82876587188628,15.0079360018649,blue,0.01153,64.6733333333333,9.97,0.816666666666667,0,0.0
179,1932,1114302,0,1,Restaurant,0,0,0,5,0.0,0,5.53972602739726,1,0,0,0,1,0,0,0,0,0,0,0,23.4049804367081,0.0121222497976986,8.21265787508804,orange,0.00018,89.1366666666667,13.43,0.426666666666667,0,0.0
180,1932,1227917,0,3,Other,0,0,0,1,11.0,0,6.46575342465753,0,0,0,0,0,0,0,0,0,0,0,0,5.8454838122236,6.63700897464607,13.1195581936542,orange,0.00105,75.9266666666667,15.0133333333333,0.586666666666667,0,0.0
181,1932,1110351,1,1,Restaurant,0,0,0,3,2.0,0,6.67397260273973,0,0,0,0,0,0,0,0,0,0,0,0,14.2847751936935,0.128226173448744,6.32766756361527,purple,0.0007033333333333,87.35,6.46666666666667,0.67,0,0.0
182,1932,1319757,0,4,Other,1,0,1,1,1.0,0,6.82465753424658,0,0,0,0,0,0,0,0,0,0,0,0,13.9852886165635,5.90899970267375,4.35268492144645,blue,0.0,89.5433333333333,11.6766666666667,0.63,0,0.0
183,1932,1345733,0,2,Restaurant,0,0,0,4,3.0,0,7.07123287671233,0,0,0,0,0,0,0,0,0,0,0,0,8.66917031553835,1.95965348219403,9.03186768421186,yellow,0.0012333333333333,23.5833333333333,9.63666666666667,0.683333333333333,0,0.0
184,1937,1114298,0,3,Restaurant,0,0,0,0,10.4,1,5.53972602739726,1,0,0,0,0,0,0,0,0,0,0,0,23.4049804367081,0.0121222497976986,8.21265787508804,orange,0.00018,89.1366666666667,13.43,0.426666666666667,0,0.14215476699444207
185,1937,1110353,1,2,Restaurant,0,0,0,3,13.0,0,6.67397260273973,0,0,0,0,0,0,0,0,0,0,0,0,14.2847751936935,0.128226173448744,6.32766756361527,purple,0.0007033333333333,87.35,6.46666666666667,0.67,0,0.0
186,1937,1345731,0,2,Restaurant,0,0,1,2,4.0,0,7.07123287671233,0,0,0,0,0,0,0,0,0,0,0,0,8.66917031553835,1.95965348219403,9.03186768421186,yellow,0.0012333333333333,23.5833333333333,9.63666666666667,0.683333333333333,0,0.0
187,1939,1114295,0,1,Restaurant,0,0,0,0,10.4,1,5.53972602739726,0,0,0,0,0,0,0,0,0,0,0,0,23.4049804367081,0.0121222497976986,8.21265787508804,orange,0.00018,89.1366666666667,13.43,0.426666666666667,0,0.14215476699444207
188,1945,1114300,0,0,Restaurant,0,0,0,0,10.4,1,5.53972602739726,0,0,0,0,0,0,0,0,0,0,0,0,23.4049804367081,0.0121222497976986,8.21265787508804,orange,0.00018,89.1366666666667,13.43,0.426666666666667,0,0.14215476699444207
189,1955,1138831,0,3,Restaurant,0,0,0,0,10.4,1,7.0,1,0,1,1,1,0,0,0,0,0,0,0,12.6282268605717,0.457169901663054,13.0853709242815,green,0.0,41.6533333333333,14.3566666666667,0.696666666666667,0,0.14215476699444207
190,1955,1372291,0,5,Restaurant,0,0,0,3,9.0,0,7.77808219178082,0,0,0,0,0,0,0,0,0,0,0,0,14.8013499404715,4.5069441455996,4.36573117177877,green,0.0003666666666666,32.92,11.37,0.613333333333333,0,0.0
191,1955,1372652,0,2,Restaurant,0,0,0,5,9.0,0,8.57260273972603,1,0,1,0,1,0,0,0,0,0,0,0,5.87577797902147,2.38758419247465,10.1819868150542,green,0.0100666666666667,77.9466666666667,8.37333333333333,0.693333333333333,1,0.0
192,1975,604594,0,3,Restaurant,0,0,0,0,10.4,1,5.94794520547945,0,0,0,0,0,0,0,0,0,0,0,0,14.3103547382883,37.122749361481,9.69853001745659,brown,0.0,35.7966666666667,6.99666666666667,0.796666666666667,0,0.14215476699444207
193,1978,670842,1,4,Restaurant,0,0,0,0,10.4,1,5.53698630136986,1,0,0,0,0,0,0,0,0,0,0,0,8.65188234812754,0.766988992399362,0.80246682277542,orange,0.0027966666666666,41.3533333333333,15.19,0.686666666666667,0,0.14215476699444207
194,1984,1292208,0,6,Restaurant,0,0,0,0,10.4,1,6.61643835616438,0,0,0,0,0,0,0,0,0,0,0,0,74.8743992343063,26.9614252376367,55.1785615225143,yellow,0.0,69.9666666666667,11.5133333333333,0.593333333333333,0,0.14215476699444207
195,1984,1322361,0,2,Restaurant,0,0,0,6,4.0,0,6.9972602739726,1,0,0,0,0,0,0,0,0,0,0,0,30.5607460170154,21.5521829461026,28.2974796333521,green,0.0019,43.4933333333333,16.72,0.72,0,0.0
196,1984,1092786,0,4,Restaurant,0,0,0,2,11.0,0,7.92328767123288,1,0,0,0,0,0,0,0,0,0,0,0,28.187612282073,33.6787178189967,14.362036988495,yellow,0.0,30.4833333333333,12.6866666666667,0.72,0,0.0
197,2003,1092610,0,1,Restaurant,0,0,0,0,10.4,1,7.33150684931507,1,0,0,0,1,0,0,0,0,0,0,0,7.88470510072276,1.5719538211008,10.8747486103008,yellow,0.0,91.0466666666667,10.6,0.583333333333333,0,0.14215476699444207
198,2036,509427,0,1,Grocery_Store,0,0,0,0,10.4,1,5.25753424657534,0,1,1,0,0,0,0,0,0,0,0,0,10.7286149816582,9.84737548328433,16.9269634506125,orange,0.00014,54.32,9.36666666666667,0.596666666666667,0,0.14215476699444207
199,2072,1326471,1,10,Restaurant,0,0,0,0,10.4,1,6.34794520547945,1,0,0,0,1,0,0,0,0,0,0,0,25.8934883778361,7.5568948678204,21.5135689971618,purple,0.0005633333333333,31.5866666666667,17.4633333333333,0.613333333333333,0,0.14215476699444207
200,2086,1219221,0,1,Restaurant,0,0,0,0,10.4,1,5.43835616438356,1,0,0,1,0,0,0,0,0,0,0,0,18.3193237540444,20.6700870208021,13.7685170677978,orange,0.0002766666666666,47.9266666666667,15.5166666666667,0.623333333333333,0,0.14215476699444207
201,2086,1151771,0,5,Restaurant,0,0,0,1,18.0,0,6.96164383561644,0,0,0,0,0,0,0,0,0,0,0,0,21.8420272397537,37.754100857518,14.8071776308031,brown,0.0055,55.1966666666667,7.49,0.766666666666667,0,0.0
